ensembl	log2FC
ENSG00000117013.17	-1.68213897350937
ENSG00000308065.1	-3.63859366311535
ENSG00000171793.17	-2.28524978232087
ENSG00000281207.1	-1.434604844757
ENSG00000235358.3	-0.767421363543782
ENSG00000127129.10	-3.05637755877902
ENSG00000127125.9	-0.94430457890203
ENSG00000284138.1	-3.48852255805446
ENSG00000227533.8	-0.875927426616121
ENSG00000179178.11	-2.24033593566816
ENSG00000229431.2	-2.32721593114018
ENSG00000159479.17	-1.71841344507958
ENSG00000178922.18	-0.617644739027805
ENSG00000236200.8	-2.63127312392583
ENSG00000237950.4	-2.93687165516725
ENSG00000132768.14	-1.10916394214747
ENSG00000178028.14	-2.17966922107461
ENSG00000233602.1	-2.43025678597283
ENSG00000187147.19	-1.09464681471726
ENSG00000200169.2	-2.67187541663447
ENSG00000200913.1	-2.21875977488629
ENSG00000142959.6	-0.814868995391345
ENSG00000173846.14	-1.0366215873897
ENSG00000281912.1	-1.8306654298016
ENSG00000132773.12	-1.85597681626843
ENSG00000132780.17	-1.56217235380317
ENSG00000159592.11	-0.805691056927689
ENSG00000159596.7	-1.04114098830446
ENSG00000117481.12	-0.725635361551222
ENSG00000224805.3	-1.90174526693049
ENSG00000186564.6	-1.52789988484834
ENSG00000269113.4	-1.5178992148644
ENSG00000226133.6	-4.98585931077407
ENSG00000279096.3	-3.84517444114873
ENSG00000142700.12	-0.687809520689653
ENSG00000085832.18	-0.709422199385677
ENSG00000117859.19	-0.876053434919533
ENSG00000198841.4	-2.66092539074434
ENSG00000157077.16	-0.811664623283159
ENSG00000154222.15	-0.797654851626142
ENSG00000134744.14	-0.949950517233869
ENSG00000162377.6	-2.02572895090851
ENSG00000081870.12	-1.12820937848217
ENSG00000116212.16	-2.31416339649775
ENSG00000243725.7	-1.1773188511313
ENSG00000233203.8	-1.01289317139918
ENSG00000162402.15	-1.07214775154446
ENSG00000162407.9	-0.730700623693065
ENSG00000309812.1	-3.91697090010355
ENSG00000303283.1	-4.60994726703385
ENSG00000226476.8	-1.84915820530445
