ensembl	log2FC
ENSG00000132855.5	7.04573622810689
ENSG00000234318.1	6.31430043080359
ENSG00000224209.9	6.07144832346004
ENSG00000300378.1	2.76667741260169
ENSG00000300433.1	8.01659093593863
ENSG00000079739.17	1.08153606488394
ENSG00000284928.2	4.22101790731566
ENSG00000177414.14	7.17839142437307
ENSG00000162434.14	0.887088704948546
ENSG00000162433.15	0.67774175690499
ENSG00000116678.20	1.11835882225442
ENSG00000118473.23	4.47054781229716
ENSG00000172410.5	3.95904373253909
ENSG00000152763.17	1.6819791920073
ENSG00000203963.12	6.16471180799052
ENSG00000162594.17	3.93874355537667
ENSG00000081985.14	8.92772427401905
ENSG00000235200.6	5.84050651336226
ENSG00000162595.8	4.51845905263802
ENSG00000116729.14	0.994058213717851
ENSG00000305782.1	2.79990894274493
ENSG00000116745.8	10.079277403271
ENSG00000237919.5	5.85064029002621
ENSG00000228988.1	6.93284366755804
ENSG00000197568.16	1.79313380748487
ENSG00000116761.12	1.69133535190519
ENSG00000271992.1	4.4120011334417
ENSG00000306574.1	6.28860072041149
ENSG00000233020.1	4.54725480390138
ENSG00000310316.1	8.27624720286242
ENSG00000050628.21	4.67652378503322
ENSG00000162621.7	7.79992135765422
ENSG00000178965.14	6.31608512625017
ENSG00000057468.7	0.630703256982778
ENSG00000225605.4	1.93321020198764
ENSG00000230027.3	6.28548720176315
ENSG00000184005.12	5.00526308349775
ENSG00000142892.15	1.1465960014639
ENSG00000233099.2	7.53792857101472
ENSG00000287647.2	8.37250543402137
ENSG00000235927.4	5.3649935674132
ENSG00000162614.19	4.28808730324566
ENSG00000137960.6	5.64036437476207
ENSG00000213560.4	7.73676924807394
ENSG00000237413.6	6.22916788578589
ENSG00000122420.10	9.0617477073645
ENSG00000137959.17	8.55935124674108
ENSG00000137965.11	3.56126902001579
ENSG00000293446.2	3.83860879947476
ENSG00000122432.19	2.44287250348085
ENSG00000117151.13	1.24324774932962
ENSG00000285374.1	7.00152959630746
ENSG00000180869.4	3.67042931671676
ENSG00000305783.1	8.16029015170439
ENSG00000171517.6	3.1464423669456
ENSG00000153898.13	0.840738642017236
ENSG00000055732.13	0.669637525329143
