Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_Pathways_2024	RIP-mediated NFkB Activation via ZBP1	1/17	7.699458e-02	1.783445e-01	0	0	1.336694e+01	3.427309e+01	MYD88
Reactome_Pathways_2024	Regulation of MITF-M-dependent Genes Involved in Cell Cycle and Proliferation	1/17	7.699458e-02	1.783445e-01	0	0	1.336694e+01	3.427309e+01	PLK1
Reactome_Pathways_2024	GAB1 Signalosome	1/17	7.699458e-02	1.783445e-01	0	0	1.336694e+01	3.427309e+01	EGFR
Reactome_Pathways_2024	The NLRP3 Inflammasome	1/17	7.699458e-02	1.783445e-01	0	0	1.336694e+01	3.427309e+01	APP
Reactome_Pathways_2024	Metabolism of Angiotensinogen to Angiotensins	1/17	7.699458e-02	1.783445e-01	0	0	1.336694e+01	3.427309e+01	CTSD
Reactome_Pathways_2024	MyD88 Cascade Initiated on Plasma Membrane	2/98	7.773990e-02	1.783445e-01	0	0	4.485960e+00	1.145888e+01	APP;MYD88
Reactome_Pathways_2024	P75 NTR Receptor-Mediated Signalling	2/98	7.773990e-02	1.783445e-01	0	0	4.485960e+00	1.145888e+01	MAGED1;MYD88
Reactome_Pathways_2024	Toll Like Receptor 10 (TLR10) Cascade	2/98	7.773990e-02	1.783445e-01	0	0	4.485960e+00	1.145888e+01	APP;MYD88
Reactome_Pathways_2024	Toll Like Receptor 5 (TLR5) Cascade	2/98	7.773990e-02	1.783445e-01	0	0	4.485960e+00	1.145888e+01	APP;MYD88
Reactome_Pathways_2024	Hedgehog 'Off' State	2/99	7.910788e-02	1.788526e-01	0	0	4.439489e+00	1.126273e+01	TUBA1C;TUBB4B
Reactome_Pathways_2024	Interferon Gamma Signaling	2/99	7.910788e-02	1.788526e-01	0	0	4.439489e+00	1.126273e+01	HLA-C;CD44
Reactome_Pathways_2024	Visual Phototransduction	2/99	7.910788e-02	1.788526e-01	0	0	4.439489e+00	1.126273e+01	SDC3;LDLR
Reactome_Pathways_2024	mRNA Splicing	3/215	8.080761e-02	1.798633e-01	0	0	3.062513e+00	7.704315e+00	SF3B4;PCBP1;CHERP
Reactome_Pathways_2024	Gastrin-CREB Signalling Pathway via PKC and MAPK	1/18	8.133639e-02	1.798633e-01	0	0	1.258001e+01	3.156529e+01	EGFR
Reactome_Pathways_2024	Cellular Response to Heat Stress	2/101	8.186646e-02	1.798633e-01	0	0	4.349363e+00	1.088500e+01	HSPA5;BAG3
Reactome_Pathways_2024	Interleukin-1 Signaling	2/102	8.325685e-02	1.798633e-01	0	0	4.305652e+00	1.070310e+01	APP;MYD88
Reactome_Pathways_2024	TRAF6 Mediated Induction of NFkB and MAP Kinases Upon TLR7 8 or 9 Activation	2/102	8.325685e-02	1.798633e-01	0	0	4.305652e+00	1.070310e+01	APP;MYD88
Reactome_Pathways_2024	Metabolism	15/2181	8.429440e-02	1.798633e-01	0	0	1.555104e+00	3.846455e+00	MBOAT7;SDC3;EPHX1;HK1;SLC9A1;NSDHL;CYB5R3;MAN2B2;CYP2S1;PSAP;PHGDH;LDLR;CD44;PCK2;LGMN
Reactome_Pathways_2024	G Alpha (Q) Signalling Events	3/219	8.431610e-02	1.798633e-01	0	0	3.005189e+00	7.432381e+00	APP;HRH1;EGFR
Reactome_Pathways_2024	MyD88 Dependent Cascade Initiated on Endosome	2/103	8.465452e-02	1.798633e-01	0	0	4.262807e+00	1.052562e+01	APP;MYD88
Reactome_Pathways_2024	MyD88 Deficiency (TLR2 4)	1/19	8.565799e-02	1.798633e-01	0	0	1.188053e+01	2.919512e+01	MYD88
Reactome_Pathways_2024	Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants	1/19	8.565799e-02	1.798633e-01	0	0	1.188053e+01	2.919512e+01	EGFR
Reactome_Pathways_2024	Defective GALNT12 Causes CRCS1	1/19	8.565799e-02	1.798633e-01	0	0	1.188053e+01	2.919512e+01	MUC13
Reactome_Pathways_2024	Defective GALNT3 Causes HFTC	1/19	8.565799e-02	1.798633e-01	0	0	1.188053e+01	2.919512e+01	MUC13
Reactome_Pathways_2024	Ephrin Signaling	1/19	8.565799e-02	1.798633e-01	0	0	1.188053e+01	2.919512e+01	EPHB2
Reactome_Pathways_2024	Signaling by Ligand-Responsive EGFR Variants in Cancer	1/19	8.565799e-02	1.798633e-01	0	0	1.188053e+01	2.919512e+01	EGFR
Reactome_Pathways_2024	LDL Clearance	1/19	8.565799e-02	1.798633e-01	0	0	1.188053e+01	2.919512e+01	LDLR
Reactome_Pathways_2024	Biological Oxidations	3/222	8.698995e-02	1.798633e-01	0	0	2.963571e+00	7.236929e+00	CYB5R3;CYP2S1;EPHX1
Reactome_Pathways_2024	Cargo Recognition for Clathrin-Mediated Endocytosis	2/105	8.747129e-02	1.798633e-01	0	0	4.179612e+00	1.018339e+01	LDLR;EGFR
Reactome_Pathways_2024	Phosphorylation of the APC C	1/20	8.995947e-02	1.798633e-01	0	0	1.125467e+01	2.710570e+01	PLK1
Reactome_Pathways_2024	Conversion From APC C Cdc20 to APC C Cdh1 in Late Anaphase	1/20	8.995947e-02	1.798633e-01	0	0	1.125467e+01	2.710570e+01	CDC20
Reactome_Pathways_2024	Defective B3GALT6 Causes EDSP2 and SEMDJL1	1/20	8.995947e-02	1.798633e-01	0	0	1.125467e+01	2.710570e+01	SDC3
Reactome_Pathways_2024	Defective B3GAT3 Causes JDSSDHD	1/20	8.995947e-02	1.798633e-01	0	0	1.125467e+01	2.710570e+01	SDC3
Reactome_Pathways_2024	Defective B4GALT7 Causes EDS, Progeroid Type	1/20	8.995947e-02	1.798633e-01	0	0	1.125467e+01	2.710570e+01	SDC3
Reactome_Pathways_2024	Defective C1GALT1C1 Causes TNPS	1/20	8.995947e-02	1.798633e-01	0	0	1.125467e+01	2.710570e+01	MUC13
Reactome_Pathways_2024	Receptor-type Tyrosine-Protein Phosphatases	1/20	8.995947e-02	1.798633e-01	0	0	1.125467e+01	2.710570e+01	PTPRF
Reactome_Pathways_2024	IRAK4 Deficiency (TLR2 4)	1/20	8.995947e-02	1.798633e-01	0	0	1.125467e+01	2.710570e+01	MYD88
Reactome_Pathways_2024	TP53 Regulates Transcription of Genes Involved in Cytochrome C Release	1/20	8.995947e-02	1.798633e-01	0	0	1.125467e+01	2.710570e+01	PPP1R13B
Reactome_Pathways_2024	Toll Like Receptor 7 8 (TLR7 8) Cascade	2/107	9.031600e-02	1.798633e-01	0	0	4.099586e+00	9.857211e+00	APP;MYD88
Reactome_Pathways_2024	Transport of Inorganic Cations Anions and Amino Acids Oligopeptides	2/107	9.031600e-02	1.798633e-01	0	0	4.099586e+00	9.857211e+00	SLC7A1;SLC9A1
Reactome_Pathways_2024	ZBP1(DAI) Mediated Induction of Type I IFNs	1/21	9.424094e-02	1.837698e-01	0	0	1.069140e+01	2.525202e+01	MYD88
Reactome_Pathways_2024	Signal Transduction by L1	1/21	9.424094e-02	1.837698e-01	0	0	1.069140e+01	2.525202e+01	EGFR
Reactome_Pathways_2024	Synaptic Adhesion-Like Molecules	1/21	9.424094e-02	1.837698e-01	0	0	1.069140e+01	2.525202e+01	PTPRF
Reactome_Pathways_2024	Inactivation of APC C via Direct Inhibition of the APC C Complex	1/21	9.424094e-02	1.837698e-01	0	0	1.069140e+01	2.525202e+01	CDC20
Reactome_Pathways_2024	Inhib of Proteolytic Activity of APC C Required for Onset of Anaphase by Mitotic Spindle Checkpoint	1/21	9.424094e-02	1.837698e-01	0	0	1.069140e+01	2.525202e+01	CDC20
Reactome_Pathways_2024	Toll Like Receptor 9 (TLR9) Cascade	2/110	9.463379e-02	1.837702e-01	0	0	3.985105e+00	9.395843e+00	APP;MYD88
Reactome_Pathways_2024	PI5P, PP2A and IER3 Regulate PI3K AKT Signaling	2/111	9.608621e-02	1.851372e-01	0	0	3.948345e+00	9.249035e+00	EGFR;MYD88
Reactome_Pathways_2024	Signaling by Rho GTPases	6/672	9.671282e-02	1.851372e-01	0	0	1.969697e+00	4.601231e+00	CDC20;TUBA1C;INCENP;PLK1;MUC13;TUBB4B
Reactome_Pathways_2024	NPAS4 Regulates Expression of Target Genes	1/22	9.850247e-02	1.851372e-01	0	0	1.018177e+01	2.359802e+01	MAGED1
Reactome_Pathways_2024	Neurodegenerative Diseases	1/22	9.850247e-02	1.851372e-01	0	0	1.018177e+01	2.359802e+01	APP
Reactome_Pathways_2024	Deregulated CDK5 Triggers Multiple Neurodegenerative Pathways in Alzheimer's Disease Models	1/22	9.850247e-02	1.851372e-01	0	0	1.018177e+01	2.359802e+01	APP
Reactome_Pathways_2024	SHC1 Events in ERBB2 Signaling	1/22	9.850247e-02	1.851372e-01	0	0	1.018177e+01	2.359802e+01	EGFR
Reactome_Pathways_2024	Signaling by ERBB2 TMD JMD Mutants	1/22	9.850247e-02	1.851372e-01	0	0	1.018177e+01	2.359802e+01	EGFR
Reactome_Pathways_2024	Insertion of Tail-Anchored Proteins Into the Endoplasmic Reticulum Membrane	1/22	9.850247e-02	1.851372e-01	0	0	1.018177e+01	2.359802e+01	APP
Reactome_Pathways_2024	Class I MHC Mediated Antigen Processing & Presentation	4/373	9.899321e-02	1.853153e-01	0	0	2.353147e+00	5.442132e+00	CDC20;HSPA5;HLA-C;MYD88
Reactome_Pathways_2024	O-linked Glycosylation	2/114	1.004816e-01	1.873522e-01	0	0	3.842003e+00	8.828079e+00	DAG1;MUC13
Reactome_Pathways_2024	MyD88 MAL(TIRAP) Cascade Initiated on Plasma Membrane	2/115	1.019592e-01	1.878619e-01	0	0	3.807811e+00	8.693926e+00	APP;MYD88
Reactome_Pathways_2024	Signaling by NTRK1 (TRKA)	2/115	1.019592e-01	1.878619e-01	0	0	3.807811e+00	8.693926e+00	FOSL1;EGR1
Reactome_Pathways_2024	Toll Like Receptor TLR6 TLR2 Cascade	2/115	1.019592e-01	1.878619e-01	0	0	3.807811e+00	8.693926e+00	APP;MYD88
Reactome_Pathways_2024	Signaling by Rho GTPases, Miro GTPases and RHOBTB3	6/688	1.051702e-01	1.910693e-01	0	0	1.921887e+00	4.328427e+00	CDC20;TUBA1C;INCENP;PLK1;MUC13;TUBB4B
Reactome_Pathways_2024	Negative Regulation of the PI3K AKT Network	2/118	1.064280e-01	1.910693e-01	0	0	3.708771e+00	8.308710e+00	EGFR;MYD88
Reactome_Pathways_2024	Toll Like Receptor 2 (TLR2) Cascade	2/118	1.064280e-01	1.910693e-01	0	0	3.708771e+00	8.308710e+00	APP;MYD88
Reactome_Pathways_2024	Toll Like Receptor TLR1 TLR2 Cascade	2/118	1.064280e-01	1.910693e-01	0	0	3.708771e+00	8.308710e+00	APP;MYD88
Reactome_Pathways_2024	Xenobiotics	1/24	1.069661e-01	1.910693e-01	0	0	9.295465e+00	2.077762e+01	CYP2S1
Reactome_Pathways_2024	APC C Cdc20 Mediated Degradation of Cyclin B	1/24	1.069661e-01	1.910693e-01	0	0	9.295465e+00	2.077762e+01	CDC20
Reactome_Pathways_2024	Estrogen-dependent Nuclear Events Downstream of ESR-membrane Signaling	1/24	1.069661e-01	1.910693e-01	0	0	9.295465e+00	2.077762e+01	EGFR
Reactome_Pathways_2024	HS-GAG Degradation	1/24	1.069661e-01	1.910693e-01	0	0	9.295465e+00	2.077762e+01	SDC3
Reactome_Pathways_2024	Viral Infection Pathways	8/1029	1.107261e-01	1.926919e-01	0	0	1.720611e+00	3.786542e+00	TUBA1C;GANAB;PRKCSH;SDC3;HLA-C;TUBB4B;EGFR;IGF1R
Reactome_Pathways_2024	NOTCH3 Activation and Transmission of Signal to the Nucleus	1/25	1.111684e-01	1.926919e-01	0	0	8.907706e+00	1.956764e+01	EGFR
Reactome_Pathways_2024	Cyclin A B1 B2 Associated Events During G2 M Transition	1/25	1.111684e-01	1.926919e-01	0	0	8.907706e+00	1.956764e+01	PLK1
Reactome_Pathways_2024	Defective Intrinsic Pathway for Apoptosis	1/25	1.111684e-01	1.926919e-01	0	0	8.907706e+00	1.956764e+01	APP
Reactome_Pathways_2024	Signaling by EGFR in Cancer	1/25	1.111684e-01	1.926919e-01	0	0	8.907706e+00	1.956764e+01	EGFR
Reactome_Pathways_2024	Signaling by ERBB2 KD Mutants	1/25	1.111684e-01	1.926919e-01	0	0	8.907706e+00	1.956764e+01	EGFR
Reactome_Pathways_2024	Inflammasomes	1/25	1.111684e-01	1.926919e-01	0	0	8.907706e+00	1.956764e+01	APP
Reactome_Pathways_2024	TRAF6 Mediated NF-kB Activation	1/25	1.111684e-01	1.926919e-01	0	0	8.907706e+00	1.956764e+01	APP
Reactome_Pathways_2024	A Tetrasaccharide Linker Sequence Is Required for GAG Synthesis	1/26	1.153511e-01	1.955954e-01	0	0	8.550968e+00	1.846816e+01	SDC3
Reactome_Pathways_2024	APC-Cdc20 Mediated Degradation of Nek2A	1/26	1.153511e-01	1.955954e-01	0	0	8.550968e+00	1.846816e+01	CDC20
Reactome_Pathways_2024	Attachment and Entry 9694614	1/26	1.153511e-01	1.955954e-01	0	0	8.550968e+00	1.846816e+01	SDC3
Reactome_Pathways_2024	Signaling by ERBB2 in Cancer	1/26	1.153511e-01	1.955954e-01	0	0	8.550968e+00	1.846816e+01	EGFR
Reactome_Pathways_2024	Gluconeogenesis	1/26	1.153511e-01	1.955954e-01	0	0	8.550968e+00	1.846816e+01	PCK2
Reactome_Pathways_2024	Termination of O-glycan Biosynthesis	1/26	1.153511e-01	1.955954e-01	0	0	8.550968e+00	1.846816e+01	MUC13
Reactome_Pathways_2024	Cell Recruitment (Pro-Inflammatory Response)	1/27	1.195144e-01	1.997598e-01	0	0	8.221671e+00	1.746545e+01	APP
Reactome_Pathways_2024	Cholesterol Biosynthesis	1/27	1.195144e-01	1.997598e-01	0	0	8.221671e+00	1.746545e+01	NSDHL
Reactome_Pathways_2024	Purinergic Signaling in Leishmaniasis Infection	1/27	1.195144e-01	1.997598e-01	0	0	8.221671e+00	1.746545e+01	APP
Reactome_Pathways_2024	Syndecan Interactions	1/27	1.195144e-01	1.997598e-01	0	0	8.221671e+00	1.746545e+01	SDC3
Reactome_Pathways_2024	HCMV Infection	3/259	1.227474e-01	2.038165e-01	0	0	2.530477e+00	5.307997e+00	TUBA1C;TUBB4B;EGFR
Reactome_Pathways_2024	BMAL1 CLOCK,NPAS2 Activates Circadian Gene Expression	1/28	1.236583e-01	2.038165e-01	0	0	7.916766e+00	1.654789e+01	BHLHE40
Reactome_Pathways_2024	Caspase Activation via Extrinsic Apoptotic Signalling Pathway	1/28	1.236583e-01	2.038165e-01	0	0	7.916766e+00	1.654789e+01	MAGED1
Reactome_Pathways_2024	Disease	14/2131	1.236835e-01	2.038165e-01	0	0	1.470513e+00	3.073414e+00	APP;HIP1;PRKCSH;SDC3;HLA-C;TUBB4B;EGFR;HK1;IGF1R;TUBA1C;GANAB;DAG1;MUC13;MYD88
Reactome_Pathways_2024	Myogenesis	1/29	1.277828e-01	2.079053e-01	0	0	7.633641e+00	1.570563e+01	NEO1
Reactome_Pathways_2024	Downregulation of ERBB2 Signaling	1/29	1.277828e-01	2.079053e-01	0	0	7.633641e+00	1.570563e+01	EGFR
Reactome_Pathways_2024	EGR2 and SOX10-mediated Initiation of Schwann Cell Myelination	1/29	1.277828e-01	2.079053e-01	0	0	7.633641e+00	1.570563e+01	DAG1
Reactome_Pathways_2024	Diseases of Metabolism	3/264	1.279417e-01	2.079053e-01	0	0	2.481369e+00	5.102142e+00	SDC3;DAG1;MUC13
Reactome_Pathways_2024	Signaling by NTRKs	2/134	1.310883e-01	2.121089e-01	0	0	3.256588e+00	6.617009e+00	FOSL1;EGR1
Reactome_Pathways_2024	Activation of BH3-only Proteins	1/30	1.318882e-01	2.121089e-01	0	0	7.370041e+00	1.493023e+01	PPP1R13B
Reactome_Pathways_2024	Dectin-2 Family	1/30	1.318882e-01	2.121089e-01	0	0	7.370041e+00	1.493023e+01	MUC13
Reactome_Pathways_2024	Signaling by Hedgehog	2/136	1.342585e-01	2.144778e-01	0	0	3.207657e+00	6.440939e+00	TUBA1C;TUBB4B
Reactome_Pathways_2024	Signaling by Nuclear Receptors	3/270	1.342778e-01	2.144778e-01	0	0	2.424867e+00	4.868757e+00	CTSD;EGFR;IGF1R
Reactome_Pathways_2024	EGFR Downregulation	1/31	1.359745e-01	2.157154e-01	0	0	7.124014e+00	1.421446e+01	EGFR
Reactome_Pathways_2024	HS-GAG Biosynthesis	1/31	1.359745e-01	2.157154e-01	0	0	7.124014e+00	1.421446e+01	SDC3
Reactome_Pathways_2024	Degradation of the Extracellular Matrix	2/140	1.406505e-01	2.216311e-01	0	0	3.114052e+00	6.108141e+00	CTSD;CD44
Reactome_Pathways_2024	Interleukin-1 Family Signaling	2/140	1.406505e-01	2.216311e-01	0	0	3.114052e+00	6.108141e+00	APP;MYD88
Reactome_Pathways_2024	Amino Acid Transport Across the Plasma Membrane	1/33	1.440900e-01	2.255321e-01	0	0	6.678091e+00	1.293758e+01	SLC7A1
Reactome_Pathways_2024	PERK Regulates Gene Expression	1/33	1.440900e-01	2.255321e-01	0	0	6.678091e+00	1.293758e+01	HSPA5
Reactome_Pathways_2024	Macroautophagy	2/143	1.454874e-01	2.269604e-01	0	0	3.047333e+00	5.874239e+00	TUBA1C;TUBB4B
Reactome_Pathways_2024	PIP3 Activates AKT Signaling	3/281	1.461706e-01	2.272686e-01	0	0	2.327615e+00	4.475959e+00	EGR1;EGFR;MYD88
Reactome_Pathways_2024	Processing of Capped Intron-Containing Pre-mRNA	3/285	1.505796e-01	2.326695e-01	0	0	2.294131e+00	4.343395e+00	SF3B4;PCBP1;CHERP
Reactome_Pathways_2024	Diseases Associated With the TLR Signaling Cascade	1/35	1.521300e-01	2.326695e-01	0	0	6.284630e+00	1.183408e+01	MYD88
Reactome_Pathways_2024	Diseases of Immune System	1/35	1.521300e-01	2.326695e-01	0	0	6.284630e+00	1.183408e+01	MYD88
Reactome_Pathways_2024	Transcriptional Regulation by NPAS4	1/35	1.521300e-01	2.326695e-01	0	0	6.284630e+00	1.183408e+01	MAGED1
Reactome_Pathways_2024	Lysosome Vesicle Biogenesis	1/35	1.521300e-01	2.326695e-01	0	0	6.284630e+00	1.183408e+01	APP
Reactome_Pathways_2024	Toll Like Receptor 4 (TLR4) Cascade	2/148	1.536248e-01	2.341902e-01	0	0	2.942228e+00	5.511505e+00	APP;MYD88
Reactome_Pathways_2024	Transcriptional Regulation by the AP-2 (TFAP2) Family of Transcription Factors	1/36	1.561220e-01	2.372243e-01	0	0	6.104762e+00	1.133726e+01	EGFR
Reactome_Pathways_2024	Plasma Lipoprotein Clearance	1/37	1.600954e-01	2.424745e-01	0	0	5.934886e+00	1.087263e+01	LDLR
Reactome_Pathways_2024	Infectious Disease	9/1311	1.625227e-01	2.453568e-01	0	0	1.512930e+00	2.748900e+00	APP;TUBA1C;GANAB;PRKCSH;SDC3;HLA-C;TUBB4B;EGFR;IGF1R
Reactome_Pathways_2024	Organelle Biogenesis and Maintenance	3/297	1.640580e-01	2.468783e-01	0	0	2.199148e+00	3.975037e+00	TUBA1C;PLK1;TUBB4B
Reactome_Pathways_2024	Metabolism of Steroids	2/155	1.651620e-01	2.477429e-01	0	0	2.806621e+00	5.054244e+00	NSDHL;LGMN
Reactome_Pathways_2024	Glycosphingolipid Catabolism	1/39	1.679867e-01	2.503229e-01	0	0	5.621958e+00	1.002885e+01	PSAP
Reactome_Pathways_2024	Death Receptor Signaling	2/157	1.684865e-01	2.503229e-01	0	0	2.770126e+00	4.933316e+00	MAGED1;MYD88
Reactome_Pathways_2024	SARS-CoV-1 Infection	2/157	1.684865e-01	2.503229e-01	0	0	2.770126e+00	4.933316e+00	GANAB;PRKCSH
Reactome_Pathways_2024	Antiviral Mechanism by IFN-stimulated Genes	2/158	1.701532e-01	2.504142e-01	0	0	2.752230e+00	4.874353e+00	TUBA1C;TUBB4B
Reactome_Pathways_2024	Autophagy	2/158	1.701532e-01	2.504142e-01	0	0	2.752230e+00	4.874353e+00	TUBA1C;TUBB4B
Reactome_Pathways_2024	Factors Involved in Megakaryocyte Development and Platelet Production	2/158	1.701532e-01	2.504142e-01	0	0	2.752230e+00	4.874353e+00	TUBA1C;TUBB4B
Reactome_Pathways_2024	MAP2K and MAPK Activation	1/40	1.719048e-01	2.521988e-01	0	0	5.477530e+00	9.644914e+00	IL17RD
Reactome_Pathways_2024	Diseases Associated With Glycosaminoglycan Metabolism	1/41	1.758046e-01	2.556024e-01	0	0	5.340323e+00	9.283521e+00	SDC3
Reactome_Pathways_2024	MET Promotes Cell Motility	1/41	1.758046e-01	2.556024e-01	0	0	5.340323e+00	9.283521e+00	TNS4
Reactome_Pathways_2024	GPCR Ligand Binding	4/467	1.773712e-01	2.556024e-01	0	0	1.866379e+00	3.227921e+00	APP;HRH1;PSAP;ECE1
Reactome_Pathways_2024	Condensation of Prophase Chromosomes	1/42	1.796863e-01	2.556024e-01	0	0	5.209809e+00	8.942860e+00	PLK1
Reactome_Pathways_2024	Deactivation of the Beta-Catenin Transactivating Complex	1/42	1.796863e-01	2.556024e-01	0	0	5.209809e+00	8.942860e+00	ASH2L
Reactome_Pathways_2024	RND1 GTPase Cycle	1/42	1.796863e-01	2.556024e-01	0	0	5.209809e+00	8.942860e+00	MUC13
Reactome_Pathways_2024	RND3 GTPase Cycle	1/42	1.796863e-01	2.556024e-01	0	0	5.209809e+00	8.942860e+00	MUC13
Reactome_Pathways_2024	EPHB-mediated Forward Signaling	1/42	1.796863e-01	2.556024e-01	0	0	5.209809e+00	8.942860e+00	EPHB2
Reactome_Pathways_2024	SCF-beta-TrCP Mediated Degradation of Emi1	1/42	1.796863e-01	2.556024e-01	0	0	5.209809e+00	8.942860e+00	CDC20
Reactome_Pathways_2024	Formation of WDR5-containing Histone-Modifying Complexes	1/42	1.796863e-01	2.556024e-01	0	0	5.209809e+00	8.942860e+00	ASH2L
Reactome_Pathways_2024	Amine Ligand-Binding Receptors	1/43	1.835499e-01	2.595206e-01	0	0	5.085509e+00	8.621306e+00	HRH1
Reactome_Pathways_2024	RND2 GTPase Cycle	1/43	1.835499e-01	2.595206e-01	0	0	5.085509e+00	8.621306e+00	MUC13
Reactome_Pathways_2024	Apoptosis	2/168	1.869660e-01	2.633666e-01	0	0	2.585123e+00	4.334808e+00	PPP1R13B;MAGED1
Reactome_Pathways_2024	Netrin-1 Signaling	1/44	1.873954e-01	2.633666e-01	0	0	4.966992e+00	8.317398e+00	NEO1
Reactome_Pathways_2024	DAP12 Interactions	1/45	1.912231e-01	2.663465e-01	0	0	4.853861e+00	8.029813e+00	HLA-C
Reactome_Pathways_2024	TAK1-dependent IKK and NF-kappa-B Activation	1/45	1.912231e-01	2.663465e-01	0	0	4.853861e+00	8.029813e+00	APP
Reactome_Pathways_2024	TBC RABGAPs	1/45	1.912231e-01	2.663465e-01	0	0	4.853861e+00	8.029813e+00	TBC1D16
Reactome_Pathways_2024	Intracellular Signaling by Second Messengers	3/321	1.920248e-01	2.666694e-01	0	0	2.030686e+00	3.350898e+00	EGR1;EGFR;MYD88
Reactome_Pathways_2024	PKMTs Methylate Histone Lysines	1/46	1.950329e-01	2.676698e-01	0	0	4.745759e+00	7.757355e+00	ASH2L
Reactome_Pathways_2024	Early SARS-CoV-2 Infection Events	1/46	1.950329e-01	2.676698e-01	0	0	4.745759e+00	7.757355e+00	SDC3
Reactome_Pathways_2024	SUMOylation of DNA Replication Proteins	1/46	1.950329e-01	2.676698e-01	0	0	4.745759e+00	7.757355e+00	INCENP
Reactome_Pathways_2024	M-decay Degradation of Maternal mRNAs by Maternally Stored Factors	1/46	1.950329e-01	2.676698e-01	0	0	4.745759e+00	7.757355e+00	TUBB4B
Reactome_Pathways_2024	XBP1(S) Activates Chaperone Genes	1/49	2.063562e-01	2.814633e-01	0	0	4.448477e+00	7.020371e+00	TPP1
Reactome_Pathways_2024	Signaling by NOTCH3	1/49	2.063562e-01	2.814633e-01	0	0	4.448477e+00	7.020371e+00	EGFR
Reactome_Pathways_2024	SARS-CoV Infections	4/498	2.068875e-01	2.814633e-01	0	0	1.746469e+00	2.751701e+00	GANAB;PRKCSH;SDC3;HLA-C
Reactome_Pathways_2024	Chondroitin Sulfate Dermatan Sulfate Metabolism	1/50	2.100954e-01	2.841753e-01	0	0	4.357472e+00	6.798499e+00	SDC3
Reactome_Pathways_2024	Signaling by ERBB2	1/50	2.100954e-01	2.841753e-01	0	0	4.357472e+00	6.798499e+00	EGFR
Reactome_Pathways_2024	EPH-ephrin Mediated Repulsion of Cells	1/51	2.138173e-01	2.883761e-01	0	0	4.270108e+00	6.587211e+00	EPHB2
Reactome_Pathways_2024	IRS-related Events Triggered by IGF1R	1/52	2.175218e-01	2.925293e-01	0	0	4.186169e+00	6.385818e+00	IGF1R
Reactome_Pathways_2024	mRNA Splicing - Minor Pathway	1/53	2.212090e-01	2.941074e-01	0	0	4.105459e+00	6.193690e+00	SF3B4
Reactome_Pathways_2024	Nuclear Envelope Breakdown	1/53	2.212090e-01	2.941074e-01	0	0	4.105459e+00	6.193690e+00	PLK1
Reactome_Pathways_2024	Signaling by EGFR	1/53	2.212090e-01	2.941074e-01	0	0	4.105459e+00	6.193690e+00	EGFR
Reactome_Pathways_2024	IGF1R Signaling Cascade	1/53	2.212090e-01	2.941074e-01	0	0	4.105459e+00	6.193690e+00	IGF1R
Reactome_Pathways_2024	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	1/54	2.248791e-01	2.981399e-01	0	0	4.027795e+00	6.010245e+00	IGF1R
Reactome_Pathways_2024	APC C Cdc20 Mediated Degradation of Securin	1/55	2.285320e-01	2.995881e-01	0	0	3.953007e+00	5.834951e+00	CDC20
Reactome_Pathways_2024	Signaling by Non-Receptor Tyrosine Kinases	1/55	2.285320e-01	2.995881e-01	0	0	3.953007e+00	5.834951e+00	EGFR
Reactome_Pathways_2024	Signaling by PTK6	1/55	2.285320e-01	2.995881e-01	0	0	3.953007e+00	5.834951e+00	EGFR
Reactome_Pathways_2024	Intrinsic Pathway for Apoptosis	1/55	2.285320e-01	2.995881e-01	0	0	3.953007e+00	5.834951e+00	PPP1R13B
Reactome_Pathways_2024	Deadenylation-dependent mRNA Decay	1/56	2.321679e-01	3.026590e-01	0	0	3.880938e+00	5.667313e+00	EDC3
Reactome_Pathways_2024	Golgi Associated Vesicle Biogenesis	1/56	2.321679e-01	3.026590e-01	0	0	3.880938e+00	5.667313e+00	SORT1
Reactome_Pathways_2024	Heparan Sulfate Heparin (HS-GAG) Metabolism	1/57	2.357868e-01	3.065229e-01	0	0	3.811444e+00	5.506878e+00	SDC3
Reactome_Pathways_2024	Signaling by GPCR	5/706	2.381348e-01	3.086336e-01	0	0	1.539134e+00	2.208531e+00	APP;HRH1;PSAP;ECE1;EGFR
Reactome_Pathways_2024	Signaling by ERBB4	1/58	2.393889e-01	3.086336e-01	0	0	3.744388e+00	5.353224e+00	EGFR
Reactome_Pathways_2024	Glycosphingolipid Metabolism	1/58	2.393889e-01	3.086336e-01	0	0	3.744388e+00	5.353224e+00	PSAP
Reactome_Pathways_2024	NRAGE Signals Death Through JNK	1/59	2.429741e-01	3.115394e-01	0	0	3.679644e+00	5.205961e+00	MAGED1
Reactome_Pathways_2024	Adherens Junctions Interactions	1/59	2.429741e-01	3.115394e-01	0	0	3.679644e+00	5.205961e+00	NECTIN2
Reactome_Pathways_2024	Programmed Cell Death	2/202	2.454825e-01	3.135380e-01	0	0	2.141957e+00	3.008442e+00	PPP1R13B;MAGED1
Reactome_Pathways_2024	Cdc20 Phospho-APC C Mediated Degradation of Cyclin A	1/60	2.465427e-01	3.135380e-01	0	0	3.617095e+00	5.064729e+00	CDC20
