ensembl	log2FC
ENSG00000160075.12	0.154198672598715
ENSG00000215014.5	-0.0103271116865386
ENSG00000228594.4	-2.43818030507164
ENSG00000286989.2	2.3035187945208
ENSG00000272106.1	-0.166423040370944
ENSG00000197530.13	-0.630652235360113
ENSG00000189409.14	-2.99839719995309
ENSG00000248333.9	0.245349006548149
ENSG00000272004.2	-0.0388718751440373
ENSG00000189339.12	0.177079404685053
ENSG00000293187.1	0.491801602111492
ENSG00000269737.3	1.30658135139049
ENSG00000310190.1	-0.566595839361596
ENSG00000310238.1	-0.317935892650957
ENSG00000008128.23	-0.354646408139642
ENSG00000268575.1	-0.046335344047208
ENSG00000293188.2	0.646014780324321
ENSG00000290854.2	-0.0248395411918699
ENSG00000227775.4	0
ENSG00000008130.15	-0.330047000474164
ENSG00000302550.1	0.261496852314175
ENSG00000078369.19	0.309866777336886
ENSG00000231050.4	0.237953994949209
ENSG00000303984.1	-0.250709182456266
ENSG00000294910.1	1.53557057627856
ENSG00000306476.1	-0.762162613053443
ENSG00000169885.10	-0.182874239528121
ENSG00000178821.13	0.10554199482021
ENSG00000142609.20	0.24964507879977
ENSG00000233542.3	-0.467390740965195
ENSG00000304958.1	0.632995668426781
ENSG00000226969.2	-0.844436078805202
ENSG00000067606.17	-0.0637833008853033
ENSG00000308181.1	2.9095128192504
ENSG00000271806.1	0
ENSG00000182873.5	0.23043402539558
ENSG00000162585.17	-0.0765153829780385
ENSG00000304038.1	-2.42262512131229
ENSG00000234396.3	0
ENSG00000304143.1	0.724958780576401
ENSG00000157933.11	0.222694095790279
ENSG00000295493.1	1.30636622758037
ENSG00000287356.2	-0.314281749111094
ENSG00000116151.14	0.229799961107578
ENSG00000272161.1	0
ENSG00000292993.1	0.551841344173693
ENSG00000272420.1	-0.0608151206476959
ENSG00000157916.20	-0.0901089808936572
ENSG00000157911.11	-0.0848362400251465
ENSG00000149527.18	-0.302356929323459
ENSG00000157881.16	-0.206120980295618
ENSG00000197921.6	-2.422613954522
ENSG00000238164.7	0.013384869176979
ENSG00000307979.1	-1.48517777637995
ENSG00000157873.18	0.462197738615091
ENSG00000228037.2	-2.71527831342327
ENSG00000157870.17	-0.178072513798589
ENSG00000142606.16	3.29050545536552
ENSG00000237058.2	0
ENSG00000215912.13	0.0560798175778652
ENSG00000177133.15	1.27846179924454
ENSG00000142611.17	1.95344738298544
ENSG00000279839.1	-2.42258691388394
ENSG00000272235.1	0.708383303389967
ENSG00000287828.2	0.0624066988623374
ENSG00000295754.1	0
ENSG00000297626.1	-0.0973796920589935
ENSG00000130762.15	-0.158169227850662
ENSG00000272088.1	0.900786480672251
ENSG00000162591.17	0.0379902623910999
ENSG00000207776.1	-1.30686632217217
ENSG00000309127.1	2.92789974472519
ENSG00000238260.4	0.0772695470430949
ENSG00000158109.15	0.267246918293357
ENSG00000116213.16	-0.129625307835517
ENSG00000078900.16	-0.354708509918498
ENSG00000227589.1	0.0899359582908898
ENSG00000235131.1	0
ENSG00000293478.2	0
ENSG00000162592.10	-1.52409863919699
ENSG00000296834.1	-1.52412048287211
ENSG00000235169.11	-1.19533438884757
ENSG00000130764.10	0.349080391648785
ENSG00000272153.1	-0.248337902879197
ENSG00000116198.14	0.252483942722792
ENSG00000169598.17	0.0683651828790822
ENSG00000198912.12	0.104709278017068
ENSG00000236423.9	-0.16564775671603
ENSG00000233304.8	-1.57029959338218
ENSG00000284668.3	-2.42450308511558
ENSG00000284703.2	0
ENSG00000301255.1	2.34211587237904
ENSG00000299169.1	0.549102459851337
ENSG00000302287.1	-0.406973636330761
ENSG00000284674.1	0
ENSG00000302445.1	0.32024040352218
ENSG00000289893.2	2.34079863235791
ENSG00000295122.1	1.30633470522113
ENSG00000264101.1	-2.43416327701765
ENSG00000131697.18	-0.363416293132589
ENSG00000069424.16	0.0637405921190587
ENSG00000116254.18	0.201379532161245
ENSG00000285629.1	0.433273110353504
ENSG00000116251.11	-0.226726167930219
ENSG00000226944.2	0.125269304867269
ENSG00000158286.13	-0.732746452502256
ENSG00000116237.16	0.0259578791387313
ENSG00000225077.4	-0.190236648567246
ENSG00000173673.9	-0.0801033121675768
ENSG00000158292.7	0.0886693046751274
ENSG00000097021.21	0.523078240866117
ENSG00000271746.1	-0.669501388330344
ENSG00000069812.11	0.142796686578427
ENSG00000187017.18	0.0743949722459639
ENSG00000231868.1	2.28888711454306
ENSG00000215788.11	-0.623764142145433
ENSG00000171680.23	-0.534616946001208
ENSG00000297749.1	-1.68987838801106
ENSG00000299237.1	-2.46773701254356
ENSG00000299253.1	0.768010165249516
ENSG00000162408.11	0.229817383799052
ENSG00000173662.21	1.0483910906768
ENSG00000204859.13	0.0845668641472061
ENSG00000162413.17	0.32116549609097
ENSG00000295286.1	0
ENSG00000304810.1	-0.825037040372109
ENSG00000116273.6	-0.0954662266244217
ENSG00000041988.16	0.0441195731854656
ENSG00000007923.17	0.189124249107024
ENSG00000228750.8	0
ENSG00000284744.1	0
ENSG00000237436.2	-0.496202135315799
ENSG00000171735.21	-0.132317649957148
ENSG00000237402.2	0
ENSG00000269978.2	0
ENSG00000300603.1	-3.42951870929703
ENSG00000049245.13	0.0394536778992656
ENSG00000269925.1	0.0177577482491153
ENSG00000049246.15	0.0556735632914779
ENSG00000236266.2	1.30950060631555
ENSG00000049247.14	1.11539979795635
ENSG00000302605.1	0
ENSG00000049249.10	0.408872091258029
ENSG00000270330.1	0
ENSG00000116288.13	0.161457319861265
ENSG00000299004.1	-0.314938115831025
ENSG00000200344.1	3.89136080630516
ENSG00000284747.1	-0.597841021072732
ENSG00000284716.1	0.00623033179900683
ENSG00000116285.13	0.266715682930345
ENSG00000238290.2	-0.287298197599767
ENSG00000232848.1	1.33802162760365
ENSG00000301325.1	0.363647695454941
ENSG00000227634.4	-0.318108068912172
ENSG00000229305.1	-1.27518491876454
ENSG00000301344.1	-1.63006016094421
ENSG00000233645.1	0
ENSG00000298156.1	0.971242989755627
ENSG00000301025.1	2.28835610153139
ENSG00000301006.1	0
ENSG00000251977.1	0
ENSG00000162426.16	0.312244538843621
ENSG00000142599.20	0.0011264893601578
ENSG00000232912.6	0.251332160336036
ENSG00000221083.1	-1.73561773440118
ENSG00000234619.1	0
ENSG00000224315.2	-0.214712878132108
ENSG00000303676.1	0
ENSG00000222511.2	-1.66356192436541
ENSG00000228423.2	0.191238871260554
ENSG00000074800.16	0.344774651147886
ENSG00000274258.1	-1.17111388903356
ENSG00000230679.2	-0.561114946607875
ENSG00000238249.2	0
ENSG00000310107.1	2.34207393734663
ENSG00000310124.1	0
ENSG00000131686.15	3.34334520485001
ENSG00000290109.2	0
ENSG00000265141.2	-2.72044575977885
ENSG00000197241.4	-0.0319442763651287
ENSG00000142583.18	1.09193927905833
ENSG00000180758.12	0.126351014721634
ENSG00000228526.9	-0.288651618836386
ENSG00000289914.2	-0.733964098919674
ENSG00000302015.1	-0.179355759235742
ENSG00000234546.6	-0.0674148610426247
ENSG00000301983.1	0.891539070234855
ENSG00000301968.1	-0.00626183589088122
ENSG00000049239.13	0.506555236002519
ENSG00000171621.14	0.477584456576794
ENSG00000296073.1	-0.683670301551557
ENSG00000284693.3	0.625909893885863
ENSG00000301013.1	0
ENSG00000301030.1	0
ENSG00000171612.7	-0.247419609058687
ENSG00000231181.1	0.248591139718379
ENSG00000188807.13	0.322107371704548
ENSG00000171608.18	0.0638292008710887
ENSG00000179840.5	0
ENSG00000301080.1	2.33708204219488
ENSG00000231789.5	0
ENSG00000171603.18	0.623634060353272
ENSG00000271264.1	0
ENSG00000280113.2	-3.44700212126178
ENSG00000178585.15	-0.098785292469394
ENSG00000223989.1	0
ENSG00000285701.2	-2.41158620559731
ENSG00000228150.2	-0.602331068099993
ENSG00000162441.12	0.00555527479829272
ENSG00000173614.14	0.219681073720786
ENSG00000202415.1	-0.630334646431217
ENSG00000265521.1	3.24530802068257
ENSG00000162444.12	0.684110699220193
ENSG00000130939.20	0.168785881664062
ENSG00000233623.2	-0.299550967041394
ENSG00000201746.1	0.395531725059484
ENSG00000054523.20	0.290159199114107
ENSG00000264881.1	1.45348089909391
ENSG00000199562.1	-0.497828641689065
ENSG00000284735.1	3.34284353655334
ENSG00000284642.1	-0.322562933113809
ENSG00000142657.21	0.540281335588575
ENSG00000271989.1	-0.580327641126815
ENSG00000251503.8	-2.11650787955246
ENSG00000175279.22	-0.0127470237670802
ENSG00000241563.4	-1.57311661634001
ENSG00000160049.12	0.237340034620819
ENSG00000203469.2	2.92257670656764
ENSG00000142655.13	0.205310836515708
ENSG00000307253.1	-1.67030400942231
ENSG00000287727.1	-3.11138511678738
ENSG00000243267.3	-1.31147022405191
ENSG00000130940.15	-0.119544737307287
ENSG00000272078.1	-1.08219633045294
ENSG00000308257.1	-2.42258691388394
ENSG00000175262.15	-0.144248782669831
ENSG00000215785.2	-2.75187218562028
ENSG00000120948.19	0.199337638524973
ENSG00000009724.18	0.18687194224888
ENSG00000116649.10	-0.0607418300585201
ENSG00000230337.5	0.104680661754984
ENSG00000171824.14	-0.0150691680149627
ENSG00000198793.14	0.170045288434716
ENSG00000225602.5	0
ENSG00000171819.5	0
ENSG00000309051.1	-0.42303124347726
ENSG00000120942.14	0.341887516580922
ENSG00000302153.1	0
ENSG00000302176.1	1.30738972633148
ENSG00000299102.1	0
ENSG00000204624.8	0.688973094696157
ENSG00000235643.2	0.46707752975571
ENSG00000284708.1	0
ENSG00000116661.11	0.486821373966142
ENSG00000132879.14	-0.21060607832421
ENSG00000116670.17	-0.14529999195266
ENSG00000116663.11	1.10771516512231
ENSG00000162490.7	-2.53625094354816
ENSG00000301523.1	0
ENSG00000305789.1	-1.114370105577
ENSG00000177674.16	0.125617749499703
ENSG00000215910.8	0.755408229833911
ENSG00000177553.6	0.785262611476717
ENSG00000177000.13	0.330603450351878
ENSG00000011021.23	-0.0855894071287879
ENSG00000175206.11	0
ENSG00000120937.9	0.775246142257166
ENSG00000224904.1	2.32928622935028
ENSG00000285646.3	-0.333756072314146
ENSG00000201801.1	0.157703673948664
ENSG00000116685.17	0.516753126878013
ENSG00000083444.17	0.65312335957319
ENSG00000287384.1	2.34211587237904
ENSG00000116688.18	0.253163539747587
ENSG00000116691.11	-0.45212832841771
ENSG00000120949.15	0.351908184655828
ENSG00000028137.19	0.663030190025534
ENSG00000296888.1	-0.00888326310804416
ENSG00000263676.1	0
ENSG00000297053.1	3.87226085840117
ENSG00000048707.15	0.0705973474122659
ENSG00000239149.1	-1.03145822522194
ENSG00000229484.4	4.623272159163
ENSG00000162496.10	0.378087638935836
ENSG00000288927.3	-0.00214209289261912
ENSG00000204518.3	0
ENSG00000188984.12	0.605966004674775
ENSG00000116721.9	0
ENSG00000179172.10	1.74312803588402
ENSG00000187545.5	0
ENSG00000280267.7	0
ENSG00000204479.4	0
ENSG00000295011.1	0.0439114970908546
ENSG00000162494.6	-0.0128817268599292
ENSG00000259961.2	1.30636622758037
ENSG00000222952.1	0
ENSG00000237445.2	0
ENSG00000253085.1	-0.254191213508096
ENSG00000116731.23	0.426913388727504
ENSG00000289380.1	-0.435746464148372
ENSG00000304226.1	0.194464355913332
ENSG00000189337.17	0.0261171585807789
ENSG00000231606.2	0
ENSG00000234593.4	0.0444933733381439
ENSG00000294586.1	0
ENSG00000175147.13	0.258661040357318
ENSG00000310342.1	0
ENSG00000171729.14	0.283421362509947
ENSG00000204464.8	-3.57855629426564
ENSG00000278480.1	-0.11545951941502
ENSG00000142621.21	0.187783977861238
ENSG00000228140.3	0.386683621059823
ENSG00000233485.2	1.59271493603082
ENSG00000236045.1	0
ENSG00000142634.13	0.361244676478036
ENSG00000162438.12	-0.117992487655818
ENSG00000142615.8	-1.54803730660351
ENSG00000215704.10	0
ENSG00000132906.18	-1.83518998189548
ENSG00000116138.13	0.175323152671375
ENSG00000251866.1	-0.941784409371554
ENSG00000272510.1	0.971252655127811
ENSG00000116771.6	-0.186925830559707
ENSG00000237301.2	2.29356433899826
ENSG00000235084.3	-3.57489351612524
ENSG00000294489.1	0.405995750723792
ENSG00000236500.1	0.891539070234855
ENSG00000197312.13	0.342218729079757
ENSG00000215695.2	-0.320283148951648
ENSG00000116786.15	0.144253965827149
ENSG00000271742.1	-1.68987838801106
ENSG00000237938.5	0
ENSG00000162461.8	-0.3171945214328
ENSG00000224459.3	2.29843945654508
ENSG00000162460.7	-1.57161026097321
ENSG00000297277.1	3.29608395460752
ENSG00000162458.13	0.310368692045425
ENSG00000179743.5	0.174921029665429
ENSG00000224321.1	0
ENSG00000233954.7	0.122703369837447
ENSG00000178715.8	2.34122403471581
ENSG00000065526.13	0.2801306377063
ENSG00000270620.1	0
ENSG00000116809.12	-0.193524413403357
ENSG00000234607.2	2.29588721422586
ENSG00000231353.1	0
ENSG00000224966.4	-0.183865417220672
ENSG00000183888.4	0
ENSG00000233078.1	0
ENSG00000173641.18	-0.0919302794447772
ENSG00000186510.12	0
ENSG00000307216.1	4.88520951240614
ENSG00000232456.1	0
ENSG00000184908.20	-1.61106023653721
ENSG00000185519.9	0.31537119817259
ENSG00000142627.13	0.444419271969966
ENSG00000227959.3	0.148056581162901
ENSG00000297531.1	3.2889377466322
ENSG00000142632.17	-0.563118331650432
ENSG00000291077.2	-0.384911574421002
ENSG00000237276.10	0.421431653289775
ENSG00000288398.1	0.188544685000859
ENSG00000132881.12	-0.028704694027097
ENSG00000293791.1	0.2099281435442
ENSG00000037637.11	0.132412061200738
ENSG00000055070.17	0.337867201354858
ENSG00000226457.1	0
ENSG00000187144.11	0
ENSG00000157191.20	0.175686966149748
ENSG00000290842.2	-0.118551867787508
ENSG00000226029.1	0.290502021560767
ENSG00000080947.16	0.873541034270795
ENSG00000306228.1	-0.70256340543128
ENSG00000206652.1	-0.248044379413879
ENSG00000224174.3	0.640013992929339
ENSG00000233421.6	-1.8260774269655
ENSG00000298308.1	-4.0387912797554
ENSG00000225710.1	-0.505331962667735
ENSG00000219481.11	-0.0112481500001191
ENSG00000271732.2	2.33794874958235
ENSG00000291072.2	-0.182234618224842
ENSG00000215908.12	-0.0694520149223801
ENSG00000293920.1	-0.368450882851097
ENSG00000186301.8	-0.757901259440576
ENSG00000207513.1	-0.336357174315086
ENSG00000290849.2	0.00870310013144532
ENSG00000296694.1	0
ENSG00000279151.2	-2.72047377451602
ENSG00000058453.17	-0.306442913062754
ENSG00000290850.2	-1.03583733953855
ENSG00000207389.1	-0.142767397215015
ENSG00000290851.2	4.30072660201005
ENSG00000230239.1	3.28991330037071
ENSG00000302843.1	-0.313119739661163
ENSG00000228549.5	-0.497782976225894
ENSG00000238142.5	-0.419386640104958
ENSG00000235241.1	0
ENSG00000207005.1	-0.325685193465338
ENSG00000272426.2	-0.830436239818356
ENSG00000290122.2	-0.620349637414829
ENSG00000117122.14	1.26692837018849
ENSG00000286898.2	0.976686802378875
ENSG00000226526.1	0.323168353207214
ENSG00000159363.19	0.405227676992539
ENSG00000117118.12	0.0202484296667382
ENSG00000117115.13	-0.385530230844156
ENSG00000204362.7	-1.12673307086783
ENSG00000282843.1	-0.345132451326541
ENSG00000142623.11	0.351204833638848
ENSG00000142619.4	0.0521823511698971
ENSG00000159339.13	0.490149780467692
ENSG00000227751.1	2.28801851308187
ENSG00000179051.14	0.195285965718075
ENSG00000290096.2	-0.512596025093385
ENSG00000307703.1	-0.467837350644235
ENSG00000306620.1	0.672050702911649
ENSG00000074964.17	-0.0016687787490886
ENSG00000302710.1	0
ENSG00000236648.2	0
ENSG00000117148.8	3.31527029321936
ENSG00000261781.1	2.34211587237904
ENSG00000117154.12	2.34211587237904
ENSG00000179023.9	0.247962896705614
ENSG00000300147.1	0
ENSG00000009709.13	2.28801851308187
ENSG00000179002.6	0
ENSG00000159423.17	0.38876749549517
ENSG00000221662.1	0
ENSG00000310349.1	-0.426779100829116
ENSG00000169991.11	0.401883809725545
ENSG00000295712.1	2.28801851308187
ENSG00000307102.1	-1.67536439870271
ENSG00000272084.1	-0.546086493591044
ENSG00000127481.15	0.236863422123754
ENSG00000230424.4	-0.0305360913509547
ENSG00000127463.16	0.356021683670637
ENSG00000053372.5	0.207411019910384
ENSG00000286064.1	0.0439144390471858
ENSG00000211454.16	0.18384579706675
ENSG00000162482.5	-0.211650907473802
ENSG00000270728.1	0
ENSG00000308073.1	2.30383642935019
ENSG00000053371.14	0.232367296486923
ENSG00000200403.1	-0.00286695629796052
ENSG00000040487.13	0.0882681070548327
ENSG00000077549.19	0.167107142485056
ENSG00000306364.1	0
ENSG00000240490.3	-3.00254648467286
ENSG00000306329.1	0
ENSG00000173436.15	0.0508458106797383
ENSG00000306287.1	0
ENSG00000235185.2	-0.100607481486891
ENSG00000158747.15	0.0110271791099773
ENSG00000270136.6	0.9404594714358
ENSG00000226396.1	-0.0241224744128249
ENSG00000158748.4	0.478010601896199
ENSG00000162542.14	0.288479027003691
ENSG00000178828.7	-0.406473681165436
ENSG00000169914.6	-0.0720412617856668
ENSG00000308515.1	-2.42258691388394
ENSG00000188784.4	-0.108066896058537
ENSG00000188257.12	2.97113657275591
ENSG00000127472.11	2.33691537094377
ENSG00000117215.15	2.33793125238823
ENSG00000158786.5	-0.297711324692764
ENSG00000227066.3	-1.54673604361578
ENSG00000187980.7	0
ENSG00000162543.6	0
ENSG00000158816.16	0
ENSG00000304627.1	0
ENSG00000236963.10	0
ENSG00000226487.1	0
ENSG00000284743.2	1.35686515034219
ENSG00000296909.1	2.28801851308187
ENSG00000162545.6	-0.219583097180892
ENSG00000289402.3	0.184142959033697
ENSG00000090432.7	0.499615621716761
ENSG00000215520.3	0.362500048564165
ENSG00000183114.8	-0.205407865631242
ENSG00000158825.6	-0.440656438724843
ENSG00000158828.8	0.345691803766018
ENSG00000117242.7	0.53019385502089
ENSG00000244038.11	0.479519960653799
ENSG00000296887.1	-0.157279359885021
ENSG00000117245.13	0.0610182088376714
ENSG00000235432.1	-0.134192385008038
ENSG00000189410.12	-0.227409724437955
ENSG00000298940.1	2.34211587237904
ENSG00000233069.2	-3.4990990784823
ENSG00000127483.20	0.0974829081875977
ENSG00000075151.24	0.0407580678705177
ENSG00000221808.1	-0.44638290991771
ENSG00000233072.1	-0.588835654403563
ENSG00000236073.2	-0.995157570475235
ENSG00000287192.1	0.0537706215286947
ENSG00000117298.16	0.74270746861273
ENSG00000236936.2	2.45021768983641
ENSG00000231105.2	-2.75440442502118
ENSG00000296859.1	0.221767294296956
ENSG00000236216.5	2.28798901942347
ENSG00000228823.1	0
ENSG00000227001.3	-0.0916454968248813
ENSG00000187952.9	-2.72044575977885
ENSG00000142794.19	-0.137792269482763
ENSG00000162551.14	-3.57855629426564
ENSG00000305564.1	-0.969869750646736
ENSG00000233431.2	0.891539070234855
ENSG00000076864.21	0.58192379726192
ENSG00000090686.16	-0.0251085196357983
ENSG00000187942.12	0
ENSG00000142798.20	0.824500655609463
ENSG00000293453.2	-0.0961925733221088
ENSG00000219073.8	2.28801851308187
ENSG00000228397.4	-0.346818829413649
ENSG00000218510.9	-0.0676352611681121
ENSG00000289694.1	0.914970865901944
ENSG00000285752.1	-0.579905227558853
ENSG00000070831.18	-0.13390476730282
ENSG00000230068.2	0.225387437771284
ENSG00000305135.1	-0.245841495682133
ENSG00000162552.15	1.83853600622769
ENSG00000305152.1	0.0606236224041157
ENSG00000285873.2	0.479584175770572
ENSG00000294752.1	-0.315457027390123
ENSG00000294164.1	-0.786367550112308
ENSG00000302675.1	0
ENSG00000299881.1	0.287886180804117
ENSG00000184677.18	-0.00308355759337988
ENSG00000237200.1	-0.332973794185112
ENSG00000070886.12	-0.169404754087709
ENSG00000173372.18	0
ENSG00000159189.13	0
ENSG00000308848.1	0
ENSG00000173369.18	0
ENSG00000133216.17	0.881382578763505
ENSG00000265422.1	0.593765068961942
ENSG00000225952.1	0
ENSG00000264014.1	0
ENSG00000215906.9	1.31263654896326
ENSG00000297948.1	0.748668128771867
ENSG00000227868.7	-0.315682574067164
ENSG00000004487.18	0.313155308116007
ENSG00000240553.1	0
ENSG00000263793.1	-0.451816842817237
ENSG00000266802.1	0
ENSG00000169641.16	0.292205121544104
ENSG00000229010.1	2.29538328840029
ENSG00000252578.1	0
ENSG00000289014.2	0.21095514513621
ENSG00000179546.5	1.09863817559357
ENSG00000304077.1	0
ENSG00000302918.1	0
ENSG00000261326.5	-0.290383089982083
ENSG00000125944.22	-0.0228190967880046
ENSG00000125945.16	0.00174664305277254
ENSG00000249087.10	-0.444970289409425
ENSG00000271420.1	2.29033770350788
ENSG00000204219.11	-0.373627898639411
ENSG00000232482.2	0
ENSG00000295946.1	0
ENSG00000088280.21	0.419587014769709
ENSG00000007968.7	-0.173986471037008
ENSG00000307540.1	0
ENSG00000307580.1	3.92773904032398
ENSG00000235052.2	0.253738830718896
ENSG00000117318.9	0.0283172855155479
ENSG00000307609.1	0
ENSG00000285802.2	-2.70176113218143
ENSG00000197880.11	2.31513727463681
ENSG00000229239.2	0
ENSG00000304075.1	0
ENSG00000142676.14	0.0868734396212227
ENSG00000236810.9	-0.447089290609596
ENSG00000011007.13	0.314773261644852
ENSG00000057757.10	0.208588767203115
ENSG00000289835.2	0.445805916754556
ENSG00000011009.12	0.0158872530695807
ENSG00000117308.15	-0.278053467017262
ENSG00000117305.15	0.447923792276613
ENSG00000179163.12	0.459976918482305
ENSG00000188822.8	-2.29548635322098
ENSG00000229106.1	0
ENSG00000232557.3	0
ENSG00000264926.1	0
ENSG00000299163.1	0.951045858663171
ENSG00000189266.13	-0.259782462773596
ENSG00000188529.15	-0.237456981588416
ENSG00000225315.3	-0.559220269660909
ENSG00000215905.4	0
ENSG00000142661.19	0.518766535554739
ENSG00000230703.1	0
ENSG00000142677.4	-0.124268209311221
ENSG00000185436.12	-0.316997899256882
ENSG00000158055.17	0.0768168465473748
ENSG00000230023.3	-0.189399776773334
ENSG00000309961.1	0
ENSG00000232298.3	-0.496109482912644
ENSG00000001460.18	0.0531021122001543
ENSG00000307212.1	-0.11549705049174
ENSG00000001461.19	0.315979412283953
ENSG00000286061.3	0.652045226241219
ENSG00000117602.13	0.229891874038619
ENSG00000184454.7	0.248241919278135
ENSG00000227312.2	2.34211587237904
ENSG00000298126.1	0
ENSG00000239106.1	0
ENSG00000133226.19	0.186323891091627
ENSG00000307307.1	1.56847507459492
ENSG00000284699.1	3.59960562217446
ENSG00000307325.1	0.239694421531403
ENSG00000169504.15	0.0934719792827342
ENSG00000293733.1	-2.62729286581348
ENSG00000020633.19	-1.13376285113666
ENSG00000229162.1	0
ENSG00000261025.2	-2.66529513877442
ENSG00000264371.1	0
ENSG00000285823.1	0
ENSG00000233755.2	0
ENSG00000303094.1	0
ENSG00000233419.3	-1.54714598820646
ENSG00000307250.1	-1.23220666397152
ENSG00000117614.10	0.018392984120634
ENSG00000284657.2	0.146004135516684
ENSG00000299599.1	0.415772007658688
ENSG00000117616.18	-0.313015858686147
ENSG00000272432.1	-1.09018686317919
ENSG00000261349.1	-0.706663361440756
ENSG00000187010.21	1.35730924803998
ENSG00000309241.1	-1.76324401624372
ENSG00000224183.1	-4.408077765355
ENSG00000259984.1	-1.42796493868061
ENSG00000183726.11	0.0113030118381873
ENSG00000188672.19	0.513297365809822
ENSG00000238084.4	-1.17034371071158
ENSG00000204178.11	0.0924255362082521
ENSG00000157978.13	-0.0160835574073696
ENSG00000117643.16	0.350369646913644
ENSG00000233478.1	0
ENSG00000162430.18	0.417092340652552
ENSG00000228172.6	-0.0632523048214698
ENSG00000117640.18	-0.0875179335067723
ENSG00000127423.11	-0.110747111567122
ENSG00000236528.4	1.21020255903426
ENSG00000182749.6	0.482482668372174
ENSG00000207302.1	2.34211587237904
ENSG00000117632.23	0.0910961863158625
ENSG00000229786.1	0
ENSG00000223624.1	0
ENSG00000294297.1	-2.71298397145717
ENSG00000294284.1	0.960053778976979
ENSG00000158006.14	0.163359632367227
ENSG00000207237.1	0
ENSG00000310101.1	-1.03989578690855
ENSG00000252691.1	0
